RECORD,hbpermin,Pseg,PQseg,QRSseg,QRseg,QTseg,RSseg,STseg,Tseg,PTseg,ECGseg,QRtoQSdur,RStoQSdur,RRmean,PPmean,PQdis,PonQdis,PRdis,PonRdis,PSdis,PonSdis,PTdis,PonTdis,PToffdis,QRdis,QSdis,QTdis,QToffdis,RSdis,RTdis,RToffdis,STdis,SToffdis,PonToffdis,PonPQang,PQRang,QRSang,RSTang,STToffang,RRTot,NNTot,SDRR,IBIM,IBISD,SDSD,RMSSD,QRSarea,QRSperi,PQslope,QRslope,RSslope,STslope,NN50,pNN50,ECG_signal
43,60.17910448,0.064781746,0.053174603,0.003670635,0.001884921,0.103670635,0.001785714,0.1,0.080059524,0.156845238,0.214980159,NaN,NaN,365.8518519,365.8518519,19.20328014,33.0471258,19.90680842,33.75065408,20.57344257,34.41728822,56.52039608,70.40765691,63.78132906,0.704587455,1.370382206,37.38417188,44.63690236,0.66732271,36.68044181,43.93324111,36.01380676,43.26652023,77.66667498,NaN,NaN,NaN,NaN,3.310841134,28,27,43.43722904,365.8518519,44.26467919,65.81793069,368.4214575,0.598545949,2.742292371,-0.075203877,NaN,NaN,0.027441944,4,14.81481481,ARR
44,94.56716418,0.059911616,0.052146465,0.00239899,0.001136364,0.102209596,0.001262626,0.099810606,0.092487374,0.154356061,0.214646465,NaN,NaN,227.7209302,227.7209302,18.86230395,31.20058242,19.28090562,31.61922745,19.74605841,32.08433195,55.60727697,68.00024805,64.91118713,0.419079662,0.883754468,36.83018694,46.12487484,0.465937227,36.41152226,45.70634043,35.94676306,45.24122482,77.30238521,NaN,NaN,NaN,NaN,2.975611875,44,43,9.304476496,227.7209302,9.414592476,9.01799662,227.9109373,0.448297823,1.768771356,-0.087724592,NaN,NaN,0.030184529,1,2.325581395,ARR
45,70.64420218,0.068518519,0.054545455,0,0,0.1,0,0.1,0.076515152,0.154545455,0.211868687,NaN,NaN,307.625,307.65625,19.72291577,34.60581677,19.72291577,34.60581677,19.72291577,34.60581677,55.65832231,70.5941439,61.41072072,0,0,36.01812356,41.75927511,0,36.01812356,41.75927511,36.01812356,41.75927511,76.34375914,7.415747575,NaN,NaN,NaN,4.446098853,33,32,9.389988019,307.625,9.540237368,12.83992538,307.7682773,0,0,-0.082387788,NaN,NaN,0.031712591,4,12.5,ARR
46,85.62933598,0.045833333,0.049930556,0.081666667,0.04,0.185069444,0.041666667,0.103402778,0.104722222,0.235,0.323958333,NaN,NaN,252.0512821,251.7435897,18.06897352,27.44744893,32.44053708,41.82518332,47.41339509,56.79692441,84.61547768,94.00005881,107.0258061,14.43424769,29.36004647,66.56723017,88.97621644,15.00480609,52.18303991,74.592933,37.20735252,59.61633934,116.4103369,NaN,NaN,NaN,NaN,0.837872113,40,39,7.999835633,252.0512821,8.104413086,10.79784656,252.1782032,16.45775287,58.79910025,-0.046155673,NaN,NaN,0.010641151,1,2.564102564,ARR
47,53.51833499,0.088,0.104222222,0.096555556,0.048777778,0.198555556,0.047777778,0.102,0.105222222,0.302777778,0.398111111,0.001403175,0.001374603,399.4166667,399.4166667,37.50486251,53.37765859,55.08915741,70.96394285,72.2948687,88.16871058,109.0000021,124.8750545,127.2083879,17.6393759,34.79175265,71.50272642,89.70964996,17.27197858,53.92231216,72.13085179,36.71503007,54.9195508,143.0833442,NaN,-5.483345883,9.476706757,-6.006889257,1.530995191,25,24,14.43062908,399.4166667,14.74100069,17.48647871,399.6772656,25.07538005,69.70310713,-0.016072968,0.079801601,-0.085981714,0.019073471,4,16.66666667,ARR
48,62.08126858,0.060823755,0.05,0,0,0.1,0,0.1,0.082088123,0.15,0.194348659,NaN,NaN,345.7142857,345.7142857,18.06038458,30.40672555,18.06038458,30.40672555,18.06038458,30.40672555,54.00288584,66.392858,56.14576694,0,0,36.01169089,38.15359301,0,36.01169089,38.15359301,36.01169089,38.15359301,68.53571596,7.24889927,NaN,NaN,NaN,NaN,29,28,22.30127662,345.7142857,22.71050849,27.35279845,346.4328424,0,0,-0.08176434,NaN,NaN,0.025428685,9,32.14285714,ARR
49,49.43283582,0.067391304,0.097584541,0.089492754,0.045169082,0.19178744,0.044323671,0.102294686,0.102536232,0.289371981,0.357125604,0.001401813,0.001375965,429.9545455,429.8636364,35.14334866,46.50288335,51.36881049,62.73389934,67.32270142,78.6840895,104.1818355,115.5455217,117.2728966,16.29011021,32.18194297,69.04844102,82.13789716,16.02576685,52.8240559,65.91562858,36.87070967,49.9579397,128.6363648,2.06148606,-6.17023055,10.42723805,-6.51811839,1.736947131,23,22,13.87763823,429.9545455,14.20421558,12.707239,430.1784513,23.62033717,64.49782003,-0.019908693,0.088012632,-0.094486767,0.01956032,3,13.63636364,ARR
50,73.07462687,0.049918301,0.044526144,0.079493464,0.038888889,0.156862745,0.040604575,0.077369281,0.102941176,0.201388889,0.297222222,NaN,NaN,297.1515152,297.1212121,16.06853976,26.89138075,30.00855213,40.85857324,44.61603115,55.4585581,72.66705949,83.51521307,96.15205163,14.04985715,28.57719911,56.64327192,80.12513608,14.6569366,42.67430927,66.15728663,28.06753841,51.5480818,107.0000262,NaN,NaN,NaN,NaN,1.583328056,34,33,10.92708953,297.1515152,11.09651187,14.43952908,297.352357,21.37061236,57.28399286,-0.068808174,NaN,NaN,0.023132192,3,9.090909091,ARR
51,64.47761194,0.058518519,0.050925926,0,0,0.1,0,0.1,0.085,0.150925926,0.198055556,NaN,NaN,325,324.9655172,18.34489578,29.73147347,18.34489578,29.73147347,18.34489578,29.73147347,54.31180385,65.72420796,59.72609116,0,0,36.00760915,41.41886749,0,36.00760915,41.41886749,36.00760915,41.41886749,71.13793375,5.513248185,NaN,NaN,NaN,1.691697563,30,29,94.00146734,325,95.6653393,171.6550401,338.3212613,0,0,-0.058876129,NaN,NaN,0.019367127,8,27.5862069,ARR
52,60.17910448,0.068849206,0.05,0,0,0.100496032,0,0.100496032,0.082242063,0.150496032,0.203075397,NaN,NaN,356.8148148,356.8148148,18.05680102,33.56764775,18.05680102,33.56764775,18.05680102,33.56764775,54.18775718,69.74074102,57.63214822,0,0,36.19649593,39.63972527,0,36.19649593,39.63972527,36.19649593,39.63972527,73.18518568,6.486552969,NaN,NaN,NaN,1.598810864,28,27,6.976346476,356.8148148,7.109241207,7.856045801,356.8830081,0,0,-0.079186539,NaN,NaN,0.024915523,0,0,ARR
53,88.11940299,0.065650407,0.084823848,0.096273713,0.047831978,0.175542005,0.048441734,0.079268293,0.098577236,0.260365854,0.362262873,0.001382488,0.00139529,243.05,243.075,30.63713691,41.82902232,47.85358156,59.05634136,65.35451799,76.55158752,94.07534634,105.2750192,120.0503724,17.28567018,34.72542969,63.452974,89.42680894,17.55239833,46.23250203,72.20565037,28.73047079,54.70249814,131.2500032,3.032607738,-6.370929192,9.197778914,-5.534931097,1.335680055,41,40,8.176032045,243.05,8.280189518,9.098699071,243.1874791,24.2728587,69.5634982,-0.02790627,0.083494532,-0.077398899,0.019370308,1,2.5,ARR
54,49.43283582,0.039371981,0.045169082,0.027415459,0.013164251,0.124758454,0.014251208,0.097342995,0.097101449,0.169927536,0.207850242,NaN,NaN,434.6818182,434.3181818,16.44402326,21.46838178,20.79923726,25.83095829,25.52731187,30.55677973,61.13675792,66.18190084,69.95542378,4.383138779,9.09110511,44.73614551,53.55071955,4.740637559,40.37268662,49.18787104,35.6456261,44.45984285,75.00001293,7.252523681,NaN,NaN,NaN,2.325092376,23,22,11.431163,434.6818182,11.70016835,19.42261814,434.8320993,5.504902285,18.21488145,-0.064652029,NaN,NaN,0.022718996,3,13.63636364,ARR
55,73.07462687,0.058660131,0.084150327,0.056045752,0.028431373,0.161519608,0.027614379,0.105473856,0.105310458,0.245669935,0.325735294,NaN,NaN,288.0909091,287.2424242,30.08180903,41.15864057,40.11108404,51.18886166,49.74748531,60.82474533,88.00085093,99.09102929,106.0915978,10.04011383,19.66673622,57.94373493,76.03328696,9.646690736,47.91348069,66.00377257,38.27830436,56.36699165,117.1818522,NaN,NaN,NaN,NaN,NaN,34,33,158.3093182,288.0909091,160.7638726,250.5390984,328.7220895,7.995179681,39.35354079,-0.036899273,NaN,NaN,0.015980633,12,36.36363636,ARR
56,87.77006938,0.052777778,0.051219512,0,0,0.115379404,0,0.115379404,0.120392954,0.166598916,0.239905149,NaN,NaN,246.175,246.175,18.50108763,28.27010643,18.50108763,28.27010643,18.50108763,28.27010643,60.00196788,69.80039448,76.90179449,0,0,41.55964244,58.45693225,0,41.55964244,58.45693225,41.55964244,58.45693225,86.70032762,NaN,NaN,NaN,NaN,NaN,41,40,45.19838908,246.175,45.77418795,57.66949977,250.2898819,0,0,-0.074514028,NaN,NaN,0.021620228,16,40,ARR
57,51.37760159,0.058912037,0.05,0,0,0.1,0,0.1,0.098842593,0.15,0.209375,NaN,NaN,405.5217391,405.5217391,18.06063763,29.97100864,18.06063763,29.97100864,18.06063763,29.97100864,54.00287432,65.95652356,63.7416636,0,0,36.01179656,45.74941415,0,36.01179656,45.74941415,36.01179656,45.74941415,75.69565493,7.310170233,NaN,NaN,NaN,NaN,24,23,12.60734625,405.5217391,12.89069278,14.35737781,405.717668,0,0,-0.082066755,NaN,NaN,0.025572397,3,13.04347826,ARR
58,98.47373637,0.050845411,0.061171498,0.020289855,0.010205314,0.125543478,0.010084541,0.105253623,0.10326087,0.186714976,0.252657005,NaN,NaN,218.9777778,218.9777778,22.14999309,31.17179575,25.90410522,34.92737996,29.61566587,38.63825018,67.51263945,76.55615242,82.24633712,3.762232344,7.466834533,45.40846792,60.13811718,3.719759849,41.65270296,56.38316373,37.94400042,52.67229339,91.28927881,NaN,NaN,NaN,NaN,NaN,46,45,95.94500482,218.9777778,97.02916358,126.0767754,239.0746978,4.423614311,14.94882673,-0.060401566,NaN,NaN,0.024226472,19,42.22222222,ARR
59,87.77006938,0.058943089,0.05,0,0,0.103523035,0,0.103523035,0.100609756,0.153523035,0.208062331,NaN,NaN,240.55,240.55,18.04670812,29.41063553,18.04670812,29.41063553,18.04670812,29.41063553,55.30208637,66.70001103,63.55223268,0,0,37.30900864,45.55665547,0,37.30900864,45.55665547,37.30900864,45.55665547,74.95000526,6.616589041,NaN,NaN,NaN,1.67779059,41,40,4.283398184,240.55,4.337965966,5.511687421,240.5881335,0,0,-0.071359888,NaN,NaN,0.021749998,0,0,ARR
60,89.91080278,0.051058201,0.051984127,0.001984127,0.000992063,0.115013228,0.000992063,0.113029101,0.096031746,0.166997354,0.218981481,NaN,NaN,237,237,18.78114998,26.96288007,19.14697035,27.32877051,19.51290399,27.69461697,60.07564372,68.29270632,70.66109104,0.366243436,0.731755449,41.34936281,51.93244739,0.36672639,40.98356139,51.56664788,40.61784436,51.2008065,78.8780582,8.077049734,NaN,NaN,NaN,NaN,42,41,35.21224842,237,35.64968443,49.7395969,239.6015493,0.316333031,1.464725276,-0.07277493,NaN,NaN,0.020122975,2,4.87804878,ARR
61,89.91080278,0.048677249,0.083333333,0.118253968,0.064153439,0.189285714,0.054100529,0.071031746,0.072222222,0.272619048,0.320039683,0.001506279,0.001271498,238.6097561,238.6829268,30.13072612,32.78850283,53.17605309,55.83466129,72.66364379,75.32183902,98.17078106,100.8293467,112.6342745,23.09636907,42.53681495,68.05372268,82.51407889,19.55447817,45.00485548,59.47056167,25.53010313,39.98160415,115.2927904,NaN,-5.06017016,8.407041231,-6.879178849,3.19405858,42,41,14.0745022,238.6097561,14.24934744,14.64187061,239.024491,32.91439006,85.18766219,-0.024143173,0.064268964,-0.082742105,0.037529771,2,4.87804878,ARR
62,109.6119403,0.057788671,0.05,0,0,0.1,0,0.1,0.178213508,0.15,0.287636166,NaN,NaN,195.74,195.74,18.06053049,29.37399747,18.06053049,29.37399747,18.06053049,29.37399747,54.003436,65.36001299,92.14154746,0,0,36.01047587,74.14618134,0,36.01047587,74.14618134,36.01047587,74.14618134,103.5000101,7.558168961,NaN,NaN,NaN,1.276366281,51,50,7.941813395,195.74,8.022443009,11.90375117,195.9010464,0,0,-0.081935577,NaN,NaN,0.024070231,1,2,ARR
63,111.761194,0.043376068,0.050267094,0.001869658,0.00090812,0.105608974,0.000961538,0.103739316,0.095192308,0.155876068,0.193856838,NaN,NaN,192.5490196,192.5490196,18.12454543,24.60534417,18.45763259,24.93843134,18.81046834,25.29126709,56.07935236,62.56909404,63.41280193,0.335021837,0.686282715,37.98641433,45.31813126,0.354234083,37.65308728,44.98488983,37.30017316,44.631851,69.90251048,NaN,NaN,NaN,NaN,NaN,52,51,27.34551168,192.5490196,27.61761302,44.62062303,194.4811095,0.559360551,1.375538635,-0.053712483,NaN,NaN,0.017852034,2,3.921568627,ARR
64,105.3134328,0.055952381,0.101190476,0.07755102,0.040589569,0.170181406,0.036961451,0.092630385,0.06893424,0.271371882,0.347732426,NaN,NaN,203.1666667,203.6041667,36.75592447,47.00569223,51.20794512,61.46532885,64.35564633,74.60966994,97.68863372,107.9587417,114.7099755,14.48816039,27.60643054,60.96475101,77.98137578,13.18813155,46.50767052,63.52746255,33.36934735,50.38092326,124.9791859,NaN,NaN,NaN,NaN,NaN,49,48,101.7634785,203.1666667,102.8403707,152.6715615,227.2278592,17.9654788,55.28272248,-0.037066825,NaN,NaN,0.029438294,24,50,ARR
65,70.92537313,0.057575758,0.109090909,0.089309764,0.045875421,0.145875421,0.043434343,0.056565657,0.070875421,0.25496633,0.326430976,0.001426834,0.001350944,299.46875,299.4375,39.25261847,48.7517312,55.75618796,65.25593426,71.41159904,80.91053536,91.75003658,101.2500803,108.2187778,16.54900295,32.15910025,52.50257184,68.9699846,15.7481843,36.00789549,52.4763622,20.36574022,36.82321153,117.7187699,NaN,-5.075107416,10.58879972,-8.838935538,NaN,33,32,62.60839819,299.46875,63.61019617,81.47554423,305.9433669,23.92321615,64.45628749,-0.011712952,0.077018581,-0.108372059,0.046358038,14,43.75,ARR
66,34.3880597,0.066493056,0.0765625,0.022916667,0.011458333,0.127256944,0.011458333,0.104340278,0.092708333,0.203819444,0.277430556,NaN,NaN,472.2666667,472.2666667,28.02326024,41.80450896,32.42265396,46.20420044,36.82260686,50.60408286,74.46754622,88.2670779,87.20178886,4.402067986,8.800046063,46.47495911,59.20322433,4.401305519,42.07490555,54.8032997,37.6749343,50.40318152,101.0000116,NaN,NaN,NaN,NaN,2.429091455,16,15,437.3031697,472.2666667,452.6517846,690.7324898,643.6379935,1.997175802,17.60341957,-0.037731675,NaN,NaN,0.017852594,7,46.66666667,ARR
67,75.2238806,0.059920635,0.05,0,0,0.108015873,0,0.108015873,0.198412698,0.158015873,0.307698413,NaN,NaN,289.2647059,289.2647059,18.04948907,29.86578065,18.04948907,29.86578065,18.04948907,29.86578065,56.88447855,68.73530194,98.73624511,0,0,38.89150606,80.74033042,0,38.89150606,80.74033042,38.89150606,80.74033042,110.5882398,6.552763016,NaN,NaN,NaN,1.159711585,35,34,21.13028051,289.2647059,21.44804692,31.78812433,290.0354441,0,0,-0.073963007,NaN,NaN,0.021630612,7,20.58823529,ARR
68,77.37313433,0.054783951,0.050154321,0,0,0.1,0,0.1,0.081404321,0.150154321,0.191666667,NaN,NaN,275.6571429,275.6571429,18.11802986,28.77734287,18.11802986,28.77734287,18.11802986,28.77734287,54.0596799,64.74405766,58.03131729,0,0,36.01280741,39.98201152,0,36.01280741,39.98201152,36.01280741,39.98201152,68.71556053,NaN,NaN,NaN,NaN,2.112873092,36,35,43.52401167,275.6571429,44.15943231,62.47117674,279.0720337,0,0,-0.082126271,NaN,NaN,0.0266532,1,2.857142857,ARR
69,73.07462687,0.053594771,0.050408497,0.017892157,0.008578431,0.120343137,0.009313725,0.10245098,0.167810458,0.170751634,0.298611111,NaN,NaN,289.0606061,289,18.1355226,28.71867424,21.31508811,31.89823975,24.76953703,35.35268867,61.09282272,71.69756203,96.81909392,3.188358959,6.636611014,43.0086553,78.73206606,3.457668444,39.82671052,75.55037178,36.37204618,72.09549367,107.4245497,NaN,NaN,NaN,NaN,1.177646144,34,33,53.42677764,289.0606061,54.25514918,99.56926276,293.9565521,3.211111005,13.28263842,-0.068785508,NaN,NaN,0.020667159,9,27.27272727,ARR
70,81.67164179,0.060453216,0.075219298,0.043201754,0.022660819,0.122660819,0.020540936,0.079459064,0.142397661,0.197880117,0.319517544,NaN,NaN,264.3513514,263.3513514,26.87850977,37.25263522,34.74350627,45.11954593,41.90644252,52.28052232,70.70579103,81.10818483,104.2171141,7.88394965,15.02798795,43.87095958,77.38291845,7.198088434,36.00879051,69.52074251,28.85160412,62.35813434,114.6217006,6.489337884,NaN,NaN,NaN,1.782838917,38,37,9.067960277,264.3513514,9.1930415,9.510066142,264.5068333,11.0493194,30.11002603,-0.055843229,NaN,NaN,0.032287728,0,0,ARR
71,60.17910448,0.029563492,0.068551587,0.095734127,0.046924603,0.196825397,0.048809524,0.10109127,0.108630952,0.265376984,0.35297619,0.001361628,0.00141615,358.1851852,357.3333333,24.16433666,29.38328719,41.04672093,46.26903047,58.63304934,63.85460857,95.00000177,100.2222528,121.1852418,16.97102378,34.48195982,70.85637085,97.03946479,17.65549395,53.96992888,80.15415317,36.37568406,62.55761705,126.4074388,NaN,-7.915143568,10.47872311,-5.81862182,1.229811358,28,27,118.9472454,358.1851852,121.2131108,181.8712725,377.4189636,27.22976482,69.10847755,-0.039750816,0.098744285,-0.084666037,0.017091612,11,40.74074074,ARR
72,53.73134328,0.021555556,0.049444444,0.021888889,0.010333333,0.160333333,0.011555556,0.138444444,0.180666667,0.209777778,0.305666667,NaN,NaN,392.375,391.625,17.86777013,17.86777013,20.94625034,20.94625034,24.44620938,24.44620938,74.91757877,74.91757877,109.9587127,3.0954559,6.583627009,57.0884952,92.12864085,3.506366146,54.00466496,89.04554186,50.50500585,85.54501813,109.9587127,NaN,NaN,NaN,NaN,0.796895715,25,24,209.8290599,392.375,214.3420291,290.7999072,444.956599,4.808067363,13.18544906,-0.061723889,NaN,NaN,0.014211211,10,41.66666667,ARR
73,90.72,0.061044974,0.113227513,0.087367725,0.043452381,0.191666667,0.043915344,0.104298942,0.099206349,0.30489418,0.378174603,0.001381422,0.001396356,235.8536585,235.7804878,40.71299165,51.58745045,56.36871901,67.24846064,72.17422672,83.05025133,109.7317298,120.6098476,125.2441257,15.70808615,31.46344449,69.02709305,84.53774856,15.85629875,53.36963846,68.88272613,37.56646667,53.0752917,136.1219529,2.088056682,-5.453821589,9.080553279,-5.550452318,1.602424449,42,41,5.120789648,235.8536585,5.18440438,6.275149401,235.9092426,19.64369487,63.02782939,-0.016572499,0.078790461,-0.080048451,0.017006073,0,0,ARR
74,73.44,0.073284314,0.093545752,0.093545752,0.046568627,0.193300654,0.046977124,0.099754902,0.087581699,0.286846405,0.360375817,0.001382843,0.001394935,290.3030303,290.3030303,33.67403221,45.60900543,50.42813999,62.36893396,67.3363706,79.27402505,103.2424602,115.1818642,117.7880499,16.81045737,33.66673324,69.57852374,84.12272284,16.95653144,52.8229714,67.36871702,35.91339176,50.45645939,129.7272736,2.089220563,-5.713338241,8.777624477,-5.137818485,1.338141092,34,33,9.590035386,290.3030303,9.738726972,8.688118233,290.4613885,21.73486023,67.43372205,-0.020839552,0.079050711,-0.074461613,0.015354768,0,0,ARR
75,79.92,0.07042042,0.085735736,0.029654655,0.013888889,0.123273273,0.015765766,0.093618619,0.092417417,0.209009009,0.277177177,NaN,NaN,263.6388889,262.9444444,30.80382114,41.45507666,35.41292728,46.06594641,40.66243293,51.31499547,74.47333261,85.13922458,87.91852506,4.626940567,9.861741938,43.70652898,57.14413558,5.257502933,39.09449737,52.53340849,33.84520881,47.28260001,98.58359996,NaN,NaN,NaN,NaN,3.238100087,37,36,79.1177578,263.6388889,80.24005155,114.4921921,275.2545791,6.578319984,19.74618544,-0.040217846,NaN,NaN,0.025658725,16,44.44444444,ARR
76,70.64420218,0.084427609,0.107491582,0.08989899,0.04503367,0.188468013,0.04486532,0.098569024,0.086700337,0.295959596,0.372643098,0.00139144,0.001386338,303.46875,303.46875,38.69375357,54.90913946,54.91185323,71.13090643,71.0653433,87.28270139,106.5312633,122.750033,117.9375848,16.28615362,32.37505844,67.84687317,79.25194051,16.21858779,51.63165818,63.03804123,35.47368225,46.87761078,134.1562503,1.502441094,-6.242014286,10.23528082,-5.976199029,1.430837228,33,32,11.22492866,303.46875,11.40453892,10.5580995,303.6762771,23.44996541,64.87979986,-0.017968578,0.091230446,-0.087889032,0.016643619,1,3.125,ARR
77,77.06640238,0.04212963,0.096527778,0.017515432,0.009490741,0.118055556,0.008024691,0.100540123,0.090277778,0.214583333,0.263040123,NaN,NaN,276.5714286,276.5142857,34.69101537,43.43097544,38.20544594,46.94568497,41.17658733,49.91667106,77.37166364,86.1143254,86.20031513,3.521445531,6.485776426,42.68819698,51.5157935,2.98109395,39.17434879,48.0021713,36.20324153,45.03041109,94.94289286,NaN,NaN,NaN,NaN,1.283267517,36,35,104.5221195,276.5714286,106.0480706,157.4109871,295.6630321,4.220138073,12.98831591,-0.017391591,NaN,NaN,0.0130729,11,31.42857143,ARR
78,83.48860258,0.069230769,0.102136752,0.100712251,0.049287749,0.193803419,0.051424501,0.093091168,0.086324786,0.295940171,0.373860399,0.00135953,0.001418248,260.5789474,260.6315789,36.76855888,49.34407702,54.52898327,67.10924908,73.02905996,85.60641987,106.552669,119.1316284,122.0264966,17.80146028,36.26316507,69.79159866,85.26419716,18.53718297,52.03004482,67.50412563,33.53079212,49.00183889,134.6052653,NaN,-4.736938443,7.375145943,-4.554029557,1.391820895,39,38,22.72678871,260.5789474,23.03185993,38.24625143,261.5681455,21.15527581,72.60180832,-0.017145888,0.065625715,-0.063276734,0.016294664,1,2.631578947,ARR
